Niveau,Methode_ML,ML_Score,IF_Score,AE_ReconError,IF_Severity,AE_Severity,ML_Severity,Jour,Ticker
Instrument,IF+AE,37.0,0.6141145220227888,0.005613417848283247,Critique,Faible,Normal,2025-06-18,S2M
Instrument,IF+AE,37.0,0.6158932448180494,0.003357012540017362,Critique,Faible,Normal,2025-10-22,INV
Instrument,IF+AE,36.9,0.6043082735877815,0.024768730924127267,Critique,Critique,Normal,2025-02-12,MOX
Instrument,IF+AE,36.9,0.5924830591510628,0.05446334219713464,Critique,Critique,Normal,2025-04-07,DYT
Instrument,IF+AE,36.9,0.6153782503264933,0.0009274158280233682,Critique,Normal,Normal,2025-04-17,BCI
Instrument,IF+AE,36.9,0.6139714358055,0.0034279186737036548,Critique,Faible,Normal,2025-03-10,SNA
Instrument,IF+AE,36.8,0.6125764151235902,0.0012675176994354175,Critique,Normal,Normal,2025-07-03,EQD
Instrument,IF+AE,36.7,0.6122440545697054,0.00043914773771953534,Critique,Normal,Normal,2025-04-15,SID
Instrument,IF+AE,36.7,0.6060864827498996,0.014102593374575003,Critique,Modéré,Normal,2025-07-31,CIH
Instrument,IF+AE,36.7,0.6084619125019687,0.006898478431140262,Critique,Faible,Normal,2025-05-06,ZDJ
Instrument,IF+AE,36.7,0.6087083623772193,0.008445757914854328,Critique,Faible,Normal,2025-04-14,SLF
Instrument,IF+AE,36.6,0.6004651780519605,0.020516528187073203,Critique,Modéré,Normal,2025-03-24,FBR
Instrument,IF+AE,36.6,0.6079402407009401,0.0047683958941973255,Critique,Faible,Normal,2025-06-30,CRS
Instrument,IF+AE,36.5,0.6065892912114264,0.0035017550284381243,Critique,Faible,Normal,2025-08-25,NKL
Instrument,IF+AE,36.5,0.6045171186519456,0.009053670677412034,Critique,Faible,Normal,2025-12-26,AKT
Instrument,IF+AE,36.5,0.587463663283831,0.04772293236063519,Critique,Critique,Normal,2025-10-03,NKL
Instrument,IF+AE,36.5,0.6077078604868098,0.0018388695924274037,Critique,Normal,Normal,2025-09-02,EQD
Instrument,IF+AE,36.5,0.6040879363691405,0.011781055642849156,Critique,Modéré,Normal,2025-04-29,SAH
Instrument,IF+AE,36.4,0.5989495313321459,0.017623590784275892,Critique,Modéré,Normal,2025-10-28,ADI
Instrument,IF+AE,36.4,0.5734902624064602,0.07799151735007376,Critique,Critique,Normal,2025-01-10,CMG
Instrument,IF+AE,36.4,0.6058651639081243,0.0037560612988581147,Critique,Faible,Normal,2025-08-12,BAL
Instrument,IF+AE,36.4,0.6056979273886522,0.003429495973740111,Critique,Faible,Normal,2025-05-21,TGC
Instrument,IF+AE,36.3,0.5672586354588038,0.0888683455874644,Critique,Critique,Normal,2025-12-22,GTM
Instrument,IF+AE,36.3,0.5885579551169042,0.04022208817781141,Critique,Critique,Normal,2025-09-03,CMG
Instrument,IF+AE,36.3,0.602535649835512,0.005470590769318388,Critique,Faible,Normal,2025-07-21,MDP
Instrument,IF+AE,36.2,0.6023014146625348,0.0030468467446517294,Critique,Normal,Normal,2025-07-25,BAL
Instrument,IF+AE,36.2,0.5844232238651905,0.04495577110388485,Critique,Critique,Normal,2025-07-16,MDP
Instrument,IF+AE,36.2,0.6027033525003259,0.0025157418827769485,Critique,Normal,Normal,2025-04-08,SRM
Instrument,IF+AE,36.2,0.6016099778254781,0.004083535406207258,Critique,Faible,Normal,2025-08-22,BAL
Instrument,IF+AE,36.2,0.6011287097473872,0.004736934807031549,Critique,Faible,Normal,2025-04-16,TQM
Instrument,IF+AE,36.2,0.5956977254174045,0.01691870995716744,Critique,Modéré,Normal,2025-04-09,SMI
Instrument,IF+AE,36.1,0.5788514438508774,0.05266647720009115,Critique,Critique,Normal,2025-03-25,FBR
Instrument,IF+AE,36.1,0.5892532668985245,0.029951664892327298,Critique,Critique,Normal,2025-03-24,STR
Instrument,IF+AE,36.1,0.6002042077164924,0.0030520769934496454,Critique,Normal,Normal,2025-06-10,FBR
Instrument,IF+AE,36.0,0.5995345334609345,0.0016198989451876248,Critique,Normal,Normal,2025-01-27,S2M
Instrument,IF+AE,36.0,0.5960543782330057,0.010757717149463088,Critique,Modéré,Normal,2025-12-31,INV
Instrument,IF+AE,36.0,0.5881481114019929,0.029406324043010405,Critique,Critique,Normal,2025-04-22,S2M
Instrument,IF+AE,36.0,0.5937060615259351,0.013998275645051116,Critique,Modéré,Normal,2025-07-31,MDP
Instrument,IF+AE,35.9,0.59066308469511,0.017166081045665842,Critique,Modéré,Normal,2025-11-05,INV
Instrument,IF+AE,35.9,0.5722433477566343,0.062090055998469236,Critique,Critique,Normal,2025-01-29,MOX
Instrument,IF+AE,35.9,0.5960451895345505,0.003958331665135161,Critique,Faible,Normal,2025-09-04,SNA
Instrument,IF+AE,35.9,0.595824233272547,0.007264004671092405,Critique,Faible,Normal,2025-02-19,SID
Instrument,IF+AE,35.9,0.28926066159426256,0.7247367209367769,Faible,Critique,Normal,2025-12-19,CAP
Instrument,IF+AE,35.9,0.5972011411758655,0.0038344593048750494,Critique,Faible,Normal,2025-01-23,MNG
Instrument,IF+AE,35.8,0.5939634699121499,0.006518703869092509,Critique,Faible,Normal,2025-04-16,RDS
Instrument,IF+AE,35.8,0.591815568523073,0.01031865935956016,Critique,Faible,Normal,2025-10-29,ZDJ
Instrument,IF+AE,35.8,0.5948891424598297,0.0025805862907095933,Critique,Normal,Normal,2025-07-04,EQD
Instrument,IF+AE,35.8,0.584387471966914,0.03052878631198871,Critique,Critique,Normal,2025-09-09,SNA
Instrument,IF+AE,35.8,0.5828956352553603,0.033162876951243016,Critique,Critique,Normal,2025-02-17,MOX
Instrument,IF+AE,35.8,0.5900919814644032,0.013735796044067003,Critique,Modéré,Normal,2025-01-23,RDS
Instrument,IF+AE,35.8,0.5845048922453644,0.02924245314490394,Critique,Critique,Normal,2025-04-08,FBR
Instrument,IF+AE,35.7,0.5821944993684267,0.030242658090769856,Critique,Critique,Normal,2025-04-14,SAH
Instrument,IF+AE,35.7,0.5941653034686727,0.001835813190054049,Critique,Normal,Normal,2025-04-30,SRM
Instrument,IF+AE,35.7,0.5856342028852765,0.023032708136961347,Critique,Critique,Normal,2025-04-14,FBR
Instrument,IF+AE,35.7,0.5946323297769184,0.0016541412120763457,Critique,Normal,Normal,2025-08-11,ATH
Instrument,IF+AE,35.7,0.5908382648622436,0.009840398521363983,Critique,Faible,Normal,2025-04-04,SMI
Instrument,IF+AE,35.7,0.59207780104778,0.006259164925749083,Critique,Faible,Normal,2025-06-06,CMT
Instrument,IF+AE,35.7,0.594195712364123,0.0021620602622156662,Critique,Normal,Normal,2025-08-18,REB
Instrument,IF+AE,35.6,0.5931641423140246,0.002068337292971874,Critique,Normal,Normal,2025-04-08,S2M
Instrument,IF+AE,35.6,0.5927950862540795,0.002868770620384254,Critique,Normal,Normal,2025-03-19,CDM
Instrument,IF+AE,35.6,0.5858605757381325,0.0180477726432234,Critique,Modéré,Normal,2025-10-17,NEJ
Instrument,IF+AE,35.6,0.5903316974460968,0.006321027294770627,Critique,Faible,Normal,2025-05-16,AFI
Instrument,IF+AE,35.5,0.5902742551502358,0.003121498961611252,Critique,Normal,Normal,2025-03-20,COL
Instrument,IF+AE,35.5,0.5838935534896226,0.020117261601670478,Critique,Modéré,Normal,2025-10-29,MDP
Instrument,IF+AE,35.5,0.5909122343726484,0.0011787307639626052,Critique,Normal,Normal,2025-04-16,WAA
Instrument,IF+AE,35.5,0.5422876351130451,0.11743427935981969,Critique,Critique,Normal,2025-06-03,STR
Instrument,IF+AE,35.5,0.5913600418099675,0.002025305433511126,Critique,Normal,Normal,2025-09-26,HPS
Instrument,IF+AE,35.4,0.5890735856463162,0.001363833679250008,Critique,Normal,Normal,2025-08-04,FBR
Instrument,IF+AE,35.4,0.5895632321094817,0.002952552882971676,Critique,Normal,Normal,2025-04-17,TQM
Instrument,IF+AE,35.4,0.5891807405276692,0.003518053174493332,Critique,Faible,Normal,2025-04-11,FBR
Instrument,IF+AE,35.4,0.5611095053022677,0.06775252089415135,Critique,Critique,Normal,2025-04-07,MDP
Instrument,IF+AE,35.4,0.5820486730654909,0.017956521155654284,Critique,Modéré,Normal,2025-11-12,TGC
Instrument,IF+AE,35.3,0.5611373499012924,0.06186693735928466,Critique,Critique,Normal,2025-07-09,IMO
Instrument,IF+AE,35.3,0.585272269596537,0.007863423082865861,Critique,Faible,Normal,2025-10-22,NEJ
Instrument,IF+AE,35.3,0.5874071474779049,0.0037605118955370644,Critique,Faible,Normal,2025-09-26,LES
Instrument,IF+AE,35.3,0.5849192312261884,0.009733303686182788,Critique,Faible,Normal,2025-04-14,RDS
Instrument,IF+AE,35.2,0.575497344974582,0.027483489106651895,Critique,Critique,Normal,2025-11-10,CMT
Instrument,IF+AE,35.2,0.5795321300445189,0.014894170668214475,Critique,Modéré,Normal,2025-02-14,MOX
Instrument,IF+AE,35.1,0.5822231184178494,0.004772859044806004,Critique,Faible,Normal,2025-12-02,OUL
Instrument,IF+AE,35.1,0.5768799170068175,0.019443029756174155,Critique,Modéré,Normal,2025-04-15,RDS
Instrument,IF+AE,35.1,0.5652457453770956,0.04450749678841871,Critique,Critique,Normal,2025-06-13,RDS
Instrument,IF+AE,35.1,0.5786973732011,0.014162351540371728,Critique,Modéré,Normal,2025-05-28,STR
Instrument,IF+AE,35.1,0.576818944803893,0.020882798115001336,Critique,Modéré,Normal,2025-10-07,NKL
Instrument,IF+AE,35.0,0.5802045492909267,0.005592129964003965,Critique,Faible,Normal,2025-01-24,ZDJ
Instrument,IF+AE,35.0,0.5715359910819819,0.027658836115040518,Critique,Critique,Normal,2025-03-11,FBR
Instrument,IF+AE,35.0,0.5811205476211695,0.007053479253403958,Critique,Faible,Normal,2025-02-26,S2M
Instrument,IF+AE,35.0,0.5752039913614764,0.01794883840437296,Critique,Modéré,Normal,2025-10-21,VCN
Instrument,IF+AE,34.9,0.5762322701216858,0.013167344129217318,Critique,Modéré,Normal,2025-06-30,BOA
Instrument,IF+AE,34.9,0.5795222415083852,0.004408402168940039,Critique,Faible,Normal,2025-02-28,SMI
Instrument,IF+AE,34.9,0.5571108166734815,0.057514774514481885,Critique,Critique,Normal,2025-07-01,OUL
Instrument,IF+AE,34.9,0.5747861983267828,0.018025177228041072,Critique,Modéré,Normal,2025-08-28,OUL
Instrument,IF+AE,34.8,0.5780870004211457,0.006393607680473924,Critique,Faible,Normal,2025-07-28,MDP
Instrument,IF+AE,34.8,0.5737653883067657,0.013753353895697916,Critique,Modéré,Normal,2025-08-08,ATH
Instrument,IF+AE,34.8,0.5792142762479233,0.0022381086451929186,Critique,Normal,Normal,2025-07-08,FBR
Instrument,IF+AE,34.8,0.5787174857367209,0.0024040035601181776,Critique,Normal,Normal,2025-12-26,RDS
Instrument,IF+AE,34.8,0.5791313829912572,0.003180400345749701,Critique,Normal,Normal,2025-09-01,RDS
Instrument,IF+AE,34.8,0.5719250855615624,0.02066308167331922,Critique,Modéré,Normal,2025-06-30,AFI
Instrument,IF+AE,34.8,0.5417142520143388,0.0911428878106102,Critique,Critique,Normal,2025-08-04,CRS
Instrument,IF+AE,34.8,0.5794740987334983,0.002911111141830668,Critique,Normal,Normal,2025-03-21,ZDJ
Instrument,IF+AE,34.8,0.5764616446155495,0.007001589292963923,Critique,Faible,Normal,2025-11-03,REB
Instrument,IF+AE,34.7,0.5778839720078923,0.0012261041635027962,Critique,Normal,Normal,2025-04-08,DHO
Instrument,IF+AE,34.7,0.5738464837369106,0.00865072084550278,Critique,Faible,Normal,2025-05-12,SOT
Instrument,IF+AE,34.7,0.5780668447030365,0.0006937589441147294,Critique,Normal,Normal,2025-04-08,SMI
Instrument,IF+AE,34.7,0.5773987406894552,0.0017269862369130907,Critique,Normal,Normal,2025-04-04,CTM
Instrument,IF+AE,34.6,0.5760261440836427,0.002523597121561472,Critique,Normal,Normal,2025-08-28,JET
Instrument,IF+AE,34.6,0.5753959917421383,0.0019547726290000166,Critique,Normal,Normal,2025-03-21,DYT
Instrument,IF+AE,34.6,0.5747398018726637,0.0033831616043944117,Critique,Faible,Normal,2025-08-25,MUT
Instrument,IF+AE,34.6,0.5679836073625641,0.019222368068290255,Critique,Modéré,Normal,2025-10-03,BAL
Instrument,IF+AE,34.6,0.5365639536574258,0.09349296346087424,Critique,Critique,Normal,2025-01-30,MOX
Instrument,IF+AE,34.6,0.5488717039520901,0.06496577666929505,Critique,Critique,Normal,2025-11-07,INV
Instrument,IF+AE,34.6,0.575163982150938,0.0030186382550479386,Critique,Normal,Normal,2025-12-08,REB
Instrument,IF+AE,34.5,0.5741593505841176,0.001979465367984991,Critique,Normal,Normal,2025-02-27,SMI
Instrument,IF+AE,34.5,0.5374937025423583,0.08743442783771682,Critique,Critique,Normal,2025-01-09,DHO
Instrument,IF+AE,34.5,0.5639761327517223,0.025355923676354947,Critique,Critique,Normal,2025-11-19,INV
Instrument,IF+AE,34.5,0.5715502663492649,0.00958531642007455,Critique,Faible,Normal,2025-04-30,HPS
Instrument,IF+AE,34.5,0.5702002597772982,0.009724110850006537,Critique,Faible,Normal,2025-02-14,IBC
Instrument,IF+AE,34.5,0.5728477995873492,0.0037865423377839574,Critique,Faible,Normal,2025-10-27,BAL
Instrument,IF+AE,34.5,0.4699128643418464,0.24745533634740863,Modéré,Critique,Normal,2025-11-11,CMT
Instrument,IF+AE,34.4,0.5723716380079549,0.0011874338163341072,Critique,Normal,Normal,2025-08-13,DWY
Instrument,IF+AE,34.4,0.5722809158645994,0.0008191234796026754,Critique,Normal,Normal,2025-12-04,REB
Instrument,IF+AE,34.4,0.518334048470892,0.1282521851979209,Critique,Critique,Normal,2025-08-12,VCN
Instrument,IF+AE,34.4,0.567006182184304,0.014434925927355065,Critique,Modéré,Normal,2025-09-11,SNA
Instrument,IF+AE,34.3,0.570914514704894,0.002029608085601175,Critique,Normal,Normal,2025-07-14,CRS
Instrument,IF+AE,34.3,0.5667616547049721,0.010825556661290639,Critique,Modéré,Normal,2025-04-07,S2M
Instrument,IF+AE,34.3,0.5643201491449533,0.01545409156340765,Critique,Modéré,Normal,2025-11-05,REB
Instrument,IF+AE,34.3,0.5647024788450292,0.015033355444656223,Critique,Modéré,Normal,2025-08-12,SNA
Instrument,IF+AE,34.3,0.569938861087366,0.0038149660881941117,Critique,Faible,Normal,2025-07-09,ZDJ
Instrument,IF+AE,34.2,0.5686645557852323,0.003039271446847634,Critique,Normal,Normal,2025-08-18,BAL
Instrument,IF+AE,34.2,0.5683267830791543,0.004229335755174277,Critique,Faible,Normal,2025-10-02,MDP
Instrument,IF+AE,34.2,0.5598617562907707,0.021915254143719507,Critique,Critique,Normal,2025-10-28,STR
Instrument,IF+AE,34.2,0.5690368288397762,0.0018059513821944715,Critique,Normal,Normal,2025-03-03,SNA
Instrument,IF+AE,34.2,0.5620512519724451,0.017461328975684722,Critique,Modéré,Normal,2025-04-09,DYT
Instrument,IF+AE,34.2,0.5691927209433614,0.0014485697080107484,Critique,Normal,Normal,2025-07-11,EQD
Instrument,IF+AE,34.1,0.5510471406257755,0.04130635604098995,Critique,Critique,Normal,2025-09-01,FBR
Instrument,IF+AE,34.1,0.5667465730021756,0.004401263253125198,Critique,Faible,Normal,2025-04-02,DHO
Instrument,IF+AE,34.1,0.564099002144805,0.008280472643131037,Critique,Faible,Normal,2025-10-15,NEJ
Instrument,IF+AE,34.1,0.5497297060101936,0.042422344006748436,Critique,Critique,Normal,2025-07-31,STR
Instrument,IF+AE,34.1,0.567121542034549,0.0014199007097550108,Critique,Normal,Normal,2025-12-03,REB
Instrument,IF+AE,34.1,0.5679742749719294,0.001262455719704574,Critique,Normal,Normal,2025-10-30,REB
Instrument,IF+AE,34.1,0.5637728859054607,0.009524910372047756,Critique,Faible,Normal,2025-07-10,CMG
Instrument,IF+AE,34.0,0.5649283834635481,0.0028762512025702304,Critique,Normal,Normal,2025-02-14,REB
Instrument,IF+AE,34.0,0.5648843179234031,0.004874263809458836,Critique,Faible,Normal,2025-10-21,NEJ
Instrument,IF+AE,34.0,0.5662589886188498,0.0020045774153859284,Critique,Normal,Normal,2025-04-17,WAA
Instrument,IF+AE,34.0,0.5628002885945421,0.008606381453200453,Critique,Faible,Normal,2025-02-26,ZDJ
Instrument,IF+AE,34.0,0.5546080350586076,0.027142707848178564,Critique,Critique,Normal,2025-08-22,COL
Instrument,IF+AE,33.9,0.5638733172927122,0.0036037970855490368,Critique,Faible,Normal,2025-04-09,ADI
Instrument,IF+AE,33.9,0.5633175394927002,0.0021237685480614246,Critique,Normal,Normal,2025-12-05,ADI
Instrument,IF+AE,33.9,0.5639544745779448,0.003168886451751628,Critique,Normal,Normal,2025-10-31,REB
Instrument,IF+AE,33.9,0.5076506392577702,0.13475104315585235,Critique,Critique,Normal,2025-01-10,RDS
Instrument,IF+AE,33.9,0.5392679301360235,0.058698279112462136,Critique,Critique,Normal,2025-01-03,DYT
Instrument,IF+AE,33.9,0.5641901473234451,0.001679902096537968,Critique,Normal,Normal,2025-03-21,AKT
Instrument,IF+AE,33.9,0.38596049948044675,0.42092214926222493,Modéré,Critique,Normal,2025-12-18,CAP
Instrument,IF+AE,33.9,0.5626745610390863,0.007050137735266895,Critique,Faible,Normal,2025-07-22,MDP
Instrument,IF+AE,33.9,0.5643452930318384,0.0026264663765490585,Critique,Normal,Normal,2025-04-07,SID
Instrument,IF+AE,33.8,0.5554681990016246,0.019100084569076317,Critique,Modéré,Normal,2025-12-23,REB
Instrument,IF+AE,33.8,0.5459115800403382,0.04201965519844139,Critique,Critique,Normal,2025-11-05,NEJ
Instrument,IF+AE,33.8,0.563358130605467,0.0017673044336044903,Critique,Normal,Normal,2025-04-11,MOX
Instrument,IF+AE,33.8,0.5617835765071546,0.0031827516906664916,Critique,Normal,Normal,2025-07-21,IBC
Instrument,IF+AE,33.8,0.5447361994562459,0.04448382826583211,Critique,Critique,Normal,2025-04-18,SNA
Instrument,IF+AE,33.7,0.5051925723208271,0.13308591718410628,Critique,Critique,Normal,2025-08-15,SNA
Instrument,IF+AE,33.7,0.5608071388990346,0.001631784891809561,Critique,Normal,Normal,2025-07-24,BAL
Instrument,IF+AE,33.7,0.559379303834627,0.004988558858763745,Critique,Faible,Normal,2025-06-20,REB
Instrument,IF+AE,33.7,0.5467809542618556,0.03501663121841974,Critique,Critique,Normal,2025-09-09,MDP
Instrument,IF+AE,33.7,0.5603835616031088,0.0030435398972349856,Critique,Normal,Normal,2025-08-19,REB
Instrument,IF+AE,33.7,0.561331363345484,0.002485534285924208,Critique,Normal,Normal,2025-07-16,EQD
Instrument,IF+AE,33.7,0.5540121274602454,0.01861478838176335,Critique,Modéré,Normal,2025-04-15,FBR
Instrument,IF+AE,33.7,0.5601792703665011,0.0025573618132610485,Critique,Normal,Normal,2025-05-08,SAH
Instrument,IF+AE,33.7,0.5443200493460111,0.042221290495875155,Critique,Critique,Normal,2025-08-07,INV
Instrument,IF+AE,33.7,0.560633176369047,0.0037128790000079443,Critique,Faible,Normal,2025-10-23,ZDJ
Instrument,IF+AE,33.6,0.5569525712089741,0.007098653510520521,Critique,Faible,Normal,2025-01-23,ZDJ
Instrument,IF+AE,33.6,0.5578531796746218,0.006168997341608461,Critique,Faible,Normal,2025-07-07,ZDJ
Instrument,IF+AE,33.6,0.5579971797309294,0.003742246541316845,Critique,Faible,Normal,2025-05-21,TQM
Instrument,IF+AE,33.6,0.5595606827782746,0.00190806671246835,Critique,Normal,Normal,2025-04-10,BCI
Instrument,IF+AE,33.6,0.5199868247739211,0.09200338330798194,Critique,Critique,Normal,2025-04-08,SID
Instrument,IF+AE,33.6,0.5558936420594833,0.010433971330080102,Critique,Modéré,Normal,2025-04-08,CTM
Instrument,IF+AE,33.5,0.5568180423208346,0.0051537525030357426,Critique,Faible,Normal,2025-02-28,SAH
Instrument,IF+AE,33.5,0.5570345122400724,0.0041753726518823624,Critique,Faible,Normal,2025-08-27,BAL
Instrument,IF+AE,33.5,0.5516755374009448,0.015591147339142837,Critique,Modéré,Normal,2025-07-17,EQD
Instrument,IF+AE,33.5,0.5217323320630767,0.08399974196750513,Critique,Critique,Normal,2025-08-01,VCN
Instrument,IF+AE,33.5,0.5552823616111269,0.008949217849054336,Critique,Faible,Normal,2025-05-23,SNA
Instrument,IF+AE,33.5,0.5568766872994091,0.0014893195140226355,Critique,Normal,Normal,2025-08-19,S2M
Instrument,IF+AE,33.5,0.5568762507711036,0.0025642888815749234,Critique,Normal,Normal,2025-06-05,FBR
Instrument,IF+AE,33.5,0.5107665999982132,0.11252767078401645,Critique,Critique,Normal,2025-07-11,FBR
Instrument,IF+AE,33.4,0.5316364086077265,0.059131738208702,Critique,Critique,Normal,2025-08-05,IBC
Instrument,IF+AE,33.4,0.47658158395168915,0.18731744835206054,Modéré,Critique,Normal,2025-01-10,SLF
Instrument,IF+AE,33.4,0.5511167411243822,0.012583541221346585,Critique,Modéré,Normal,2025-01-16,ZDJ
Instrument,IF+AE,33.4,0.5537345867325582,0.008380472828346136,Critique,Faible,Normal,2025-04-30,SAH
Instrument,IF+AE,33.3,0.5533900756822695,0.004819455857286281,Critique,Faible,Normal,2025-09-24,SBM
Instrument,IF+AE,33.3,0.5533711311147395,0.004961141201399945,Critique,Faible,Normal,2025-12-24,SMI
Instrument,IF+AE,33.3,0.5526494302458782,0.005395987923861263,Critique,Faible,Normal,2025-10-16,NEJ
Instrument,IF+AE,33.3,0.5526733629059793,0.005106609439423696,Critique,Faible,Normal,2025-10-30,ZDJ
Instrument,IF+AE,33.3,0.5545293705343913,0.0015359326592672708,Critique,Normal,Normal,2025-08-08,ATL
Instrument,IF+AE,33.3,0.5546652640395291,0.002545989875365949,Critique,Normal,Normal,2025-04-14,SMI
Instrument,IF+AE,33.3,0.5331805422057219,0.05050828197458535,Critique,Critique,Normal,2025-08-28,DWY
Instrument,IF+AE,33.3,0.5484318516918107,0.013590734738199566,Critique,Modéré,Normal,2025-04-07,AFI
Instrument,IF+AE,33.3,0.5540567257072438,0.0022836597679790887,Critique,Normal,Normal,2025-03-07,SNA
Instrument,IF+AE,33.3,0.5531465409420887,0.006257700442693577,Critique,Faible,Normal,2025-07-03,S2M
Instrument,IF+AE,33.3,0.5513831538987819,0.006991673680209315,Critique,Faible,Normal,2025-08-05,CMG
Instrument,IF+AE,33.3,0.5212051994859082,0.07904391617345408,Critique,Critique,Normal,2025-01-10,MIC
Instrument,IF+AE,33.2,0.5374268105399211,0.03646875400283087,Critique,Critique,Normal,2025-03-28,STR
Instrument,IF+AE,33.2,0.5523492165544899,0.004264862635448458,Critique,Faible,Normal,2025-11-14,SLF
Instrument,IF+AE,33.2,0.5269826436840981,0.0618798553104512,Critique,Critique,Normal,2025-08-01,MDP
Instrument,IF+AE,33.2,0.551755824318569,0.004887052732796069,Critique,Faible,Normal,2025-12-29,INV
Instrument,IF+AE,33.1,0.5448934567619033,0.016132758374301136,Critique,Modéré,Normal,2025-07-22,SOT
Instrument,IF+AE,33.0,0.5473816824458821,0.005904292423353197,Critique,Faible,Normal,2025-11-17,SLF
Instrument,IF+AE,33.0,0.5479526032902016,0.00668435051203264,Critique,Faible,Normal,2025-12-03,CTM
Instrument,IF+AE,33.0,0.49528507648365605,0.12621524313778335,Critique,Critique,Normal,2025-01-13,FBR
Instrument,IF+AE,33.0,0.5438403862545612,0.013692951189204359,Critique,Modéré,Normal,2025-04-18,SID
Instrument,IF+AE,33.0,0.5465950745078593,0.006056838465304851,Critique,Faible,Normal,2025-06-30,EQD
Instrument,IF+AE,33.0,0.5482431145237914,0.0036947168234349737,Critique,Faible,Normal,2025-07-29,OUL
Instrument,IF+AE,32.9,0.5462927284820867,0.003957354698886326,Critique,Faible,Normal,2025-10-27,INV
Instrument,IF+AE,32.9,0.5455159032117929,0.008203348950905888,Critique,Faible,Normal,2025-05-05,ZDJ
Instrument,IF+AE,32.9,0.5471497652491047,0.002057865403296607,Critique,Normal,Normal,2025-09-04,MDP
Instrument,IF+AE,32.9,0.5471013160615954,0.0026144939922618125,Critique,Normal,Normal,2025-05-20,TQM
Instrument,IF+AE,32.9,0.5325028691506242,0.03597041223384067,Critique,Critique,Normal,2025-04-18,WAA
Instrument,IF+AE,32.9,0.5467483589908239,0.0021863216516390914,Critique,Normal,Normal,2025-06-16,EQD
Instrument,IF+AE,32.9,0.5391379849782079,0.020847435667637915,Critique,Modéré,Normal,2025-11-28,REB
Instrument,IF+AE,32.9,0.5441052146985595,0.008681720698000567,Critique,Faible,Normal,2025-08-08,STR
Instrument,IF+AE,32.8,0.5463413269687912,0.0021374531808490867,Critique,Normal,Normal,2025-11-04,REB
Instrument,IF+AE,32.8,0.5372744806110745,0.02253782651487212,Critique,Critique,Normal,2025-11-28,VCN
Instrument,IF+AE,32.8,0.5456309469153228,0.0026296362418391696,Critique,Normal,Normal,2025-04-14,DHO
Instrument,IF+AE,32.8,0.5430500489137459,0.008358515479297014,Critique,Faible,Normal,2025-03-20,DHO
Instrument,IF+AE,32.8,0.5456591012897072,0.0008682389065021665,Critique,Normal,Normal,2025-12-31,EQD
Instrument,IF+AE,32.8,0.5456322998182914,0.0036086520695884777,Critique,Faible,Normal,2025-03-07,DWY
Instrument,IF+AE,32.8,0.5365928170629728,0.022457667825031405,Critique,Critique,Normal,2025-09-15,BAL
Instrument,IF+AE,32.8,0.5447902929688353,0.004630979567724924,Critique,Faible,Normal,2025-08-11,BAL
Instrument,IF+AE,32.7,0.5434690075130042,0.0036456667031464756,Critique,Faible,Normal,2025-08-26,NKL
Instrument,IF+AE,32.7,0.5378584804991986,0.014911146696076214,Critique,Modéré,Normal,2025-12-16,TQM
Instrument,IF+AE,32.7,0.5428939937770765,0.003621899540234578,Critique,Faible,Normal,2025-07-17,CRS
Instrument,IF+AE,32.7,0.5443504336412717,0.0026146518324936053,Critique,Normal,Normal,2025-07-04,ZDJ
Instrument,IF+AE,32.7,0.543019754774209,0.004033558060383576,Critique,Faible,Normal,2025-04-11,SLF
Instrument,IF+AE,32.7,0.5410532647842645,0.007942372167613208,Critique,Faible,Normal,2025-10-02,AFI
Instrument,IF+AE,32.6,0.5427617583547162,0.0019911619370217215,Critique,Normal,Normal,2025-03-25,TQM
Instrument,IF+AE,32.6,0.54150093791882,0.0025228059202833464,Critique,Normal,Normal,2025-08-25,BAL
Instrument,IF+AE,32.6,0.5424214106051014,0.0023120806749625652,Critique,Normal,Normal,2025-08-15,AFI
Instrument,IF+AE,32.5,0.5127378463013891,0.06580414088840653,Critique,Critique,Normal,2025-01-15,RDS
Instrument,IF+AE,32.5,0.5403483066350132,0.004747040912619771,Critique,Faible,Normal,2025-09-30,LES
Instrument,IF+AE,32.5,0.5404539420336674,0.0017282911241980577,Critique,Normal,Normal,2025-12-01,VCN
Instrument,IF+AE,32.5,0.5267469759892706,0.03540034379610682,Critique,Critique,Normal,2025-11-26,INV
Instrument,IF+AE,32.5,0.5240221411703161,0.04263295901718915,Critique,Critique,Normal,2025-07-14,LBV
Instrument,IF+AE,32.5,0.53922320773373,0.0049146220034063885,Critique,Faible,Normal,2025-04-07,MUT
Instrument,IF+AE,32.5,0.5405667621546184,0.003660392417563293,Critique,Faible,Normal,2025-11-14,SBM
Instrument,IF+AE,32.5,0.5407974078570852,0.0032479449642148035,Critique,Faible,Normal,2025-10-22,ZDJ
Instrument,IF+AE,32.4,0.5393554797871785,0.0008025790676056997,Critique,Normal,Normal,2025-04-07,FBR
Instrument,IF+AE,32.4,0.5401166261888268,0.0006458264288991186,Critique,Normal,Normal,2025-04-07,CMT
Instrument,IF+AE,32.4,0.5374005494933531,0.005343122019013496,Critique,Faible,Normal,2025-04-02,S2M
Instrument,IF+AE,32.4,0.5178195394782377,0.050713739564304756,Critique,Critique,Normal,2025-03-25,STR
